"lemma","part_of_speech","dle_lemma","dle_url","is_model_verb","model_verbs"
"proseguir","verbo","proseguir","https://dle.rae.es/proseguir#UQ9S1FA","0","pedir"
"monstruo","sustantivo","monstruo","https://dle.rae.es/monstruo#PiY3lWL","",""
"ciertamente","adverbio","ciertamente","https://dle.rae.es/ciertamente#9Bacxwr","",""
"hembra","sustantivo","hembra","https://dle.rae.es/hembra#K7vzjPm","",""
"recortar","verbo","recortar","https://dle.rae.es/recortar#VVL8c4E","0",""
"perdonar","verbo","perdonar","https://dle.rae.es/perdonar#SYpXBA2","0",""
"panamericano","adjetivo","panamericano","https://dle.rae.es/panamericano#RdS7JvV","",""
"horno","sustantivo","horno","https://dle.rae.es/horno#Kg52vsI","",""
"replicar","verbo","replicar","https://dle.rae.es/replicar#W2p5Bt6","0",""
"obrero","sustantivo","obrero","https://dle.rae.es/obrero#QoFiW4Z","",""
"navegación","sustantivo","navegación","https://dle.rae.es/navegaci%C3%B3n#QJ6Q1zY","",""
"arribar","verbo","arribar","https://dle.rae.es/arribar#3kLYZsC","0",""
"golf","sustantivo","golf","https://dle.rae.es/golf#JIRgxei","",""
"desesperado","adjetivo","desesperado","https://dle.rae.es/desesperado#CxcjN3Y","",""
"mediado","adjetivo","mediado","https://dle.rae.es/mediado#OjqbmrR","",""
"mercancía","sustantivo","mercancía","https://dle.rae.es/mercanc%C3%ADa#Oyl46yk","",""
"subasta","sustantivo","subasta","https://dle.rae.es/subasta#YVHWDnv","",""
"festejo","sustantivo","festejo","https://dle.rae.es/festejo#HooNobr","",""
"económicamente","adverbio","económicamente","https://dle.rae.es/econ%C3%B3micamente#ELVearu","",""
"perjuicio","sustantivo","perjuicio","https://dle.rae.es/perjuicio#SemwRtd","",""
"opositor","sustantivo","opositor","https://dle.rae.es/opositor#R741RzA","",""
"caza","sustantivo","caza","https://dle.rae.es/caza#82zxNwL","",""
"inminente","adjetivo","inminente","https://dle.rae.es/inminente#Lei5tu4","",""
"vial","adjetivo","vial","https://dle.rae.es/vial#bioj90B","",""
"miseria","sustantivo","miseria","https://dle.rae.es/miseria#PO5HNMK","",""
"contribuyente","sustantivo","contribuyente","https://dle.rae.es/contribuyente#AeTqHgU","",""
"acierto","sustantivo","acierto","https://dle.rae.es/acierto#0TpxvNf","",""
"cansar","verbo","cansar","https://dle.rae.es/cansar#7Aj6VsD","0",""
"taza","sustantivo","taza","https://dle.rae.es/taza#ZHWKPgq","",""
"pantalón","sustantivo","pantalón","https://dle.rae.es/pantal%C3%B3n#Rifr9ro","",""
"admiración","sustantivo","admiración","https://dle.rae.es/admiraci%C3%B3n#0mY0fy3","",""
"ecuatoriano","adjetivo","ecuatoriano","https://dle.rae.es/ecuatoriano#EMlPbqI","",""
"docena","sustantivo","docena","https://dle.rae.es/doceno#E308E30","",""
"sumamente","adverbio","sumamente","https://dle.rae.es/sumamente#Ygteq7d","",""
"azul","sustantivo","azul","https://dle.rae.es/azul#4hL0yKW","",""
"aerolínea","sustantivo","aerolínea","https://dle.rae.es/aerol%C3%ADnea#0u3M1gQ","",""
"afortunadamente","adverbio","afortunadamente","https://dle.rae.es/afortunadamente#10Odc22","",""
"costado","sustantivo","costado","https://dle.rae.es/costado#B6GefIO","",""
"acero","sustantivo","acero","https://dle.rae.es/acero#0OElb4b","",""
"volcar","verbo","volcar","https://dle.rae.es/volcar#c1K8fvO","0","contar"
"nómina","sustantivo","nómina","https://dle.rae.es/n%C3%B3mina#QaCG8f1","",""
"ángulo","sustantivo","ángulo","https://dle.rae.es/%C3%A1ngulo#2fYIUaA","",""
"bodega","sustantivo","bodega","https://dle.rae.es/bodega#5jtPDms","",""
"anualmente","adverbio","anualmente","https://dle.rae.es/anualmente#2zVKc5H","",""
"hierba","sustantivo","hierba","https://dle.rae.es/hierba#KMZGtT3","",""
"subterráneo","adjetivo","subterráneo","https://dle.rae.es/subterr%C3%A1neo#YaoePA5","",""
"estudiantil","adjetivo","estudiantil","https://dle.rae.es/estudiantil#H1n3bjM","",""
"chino","sustantivo","chino","https://dle.rae.es/chino#8pma6mE","",""
"expedición","sustantivo","expedición","https://dle.rae.es/expedici%C3%B3n#HI3zxFT","",""
"romano","adjetivo","romano","https://dle.rae.es/romano#We24Kst","",""
"cuánto","adverbio","cuánto","https://dle.rae.es/cu%C3%A1nto#BSMOJmo","",""
"capitalismo","sustantivo","capitalismo","https://dle.rae.es/capitalismo#7KCG1Bg","",""
"acreditar","verbo","acreditar","https://dle.rae.es/acreditar#0avwt3w","0",""
"nativo","adjetivo","nativo","https://dle.rae.es/nativo#QHcJXvF","",""
"cruzado","adjetivo","cruzado","https://dle.rae.es/cruzado#BOau36A","",""
"privacidad","sustantivo","privacidad","https://dle.rae.es/privacidad#UD4g0KW","",""
"audio","sustantivo","audio","https://dle.rae.es/audio#4MxowLv","",""
"azar","sustantivo","azar","https://dle.rae.es/azar#4dukUoz","",""
"macho","sustantivo","macho","https://dle.rae.es/macho#NndQJAy","",""
"generoso","adjetivo","generoso","https://dle.rae.es/generoso#J4DPKAc","",""
"nulo","adjetivo","nulo","https://dle.rae.es/nulo#Qi9usCN","",""
"ausente","adjetivo","ausente","https://dle.rae.es/ausente#4Q1SaJj","",""
"desnudo","adjetivo","desnudo","https://dle.rae.es/desnudo#DEE3jZX","",""
"cúpula","sustantivo","cúpula","https://dle.rae.es/c%C3%BApula#Bhv16Mc","",""
"anotación","sustantivo","anotación","https://dle.rae.es/anotaci%C3%B3n#2k8GumR","",""
"modernización","sustantivo","modernización","https://dle.rae.es/modernizaci%C3%B3n#PUJyuvA","",""
"podio","sustantivo","podio","https://dle.rae.es/podio#TU8ws4i","",""
"culpable","adjetivo","culpable","https://dle.rae.es/culpable#BeFDSqt","",""
"supervisión","sustantivo","supervisión","https://dle.rae.es/supervisi%C3%B3n#YlDqhqC","",""
"asentamiento","sustantivo","asentamiento","https://dle.rae.es/asentamiento#3xh9gu9","",""
"faceta","sustantivo","faceta","https://dle.rae.es/faceta#HSQjnAf","",""
"listado","sustantivo","listado","https://dle.rae.es/listado#NQJM3p7","",""
"billete","sustantivo","billete","https://dle.rae.es/billete#5WKYBAv","",""
"carbón","sustantivo","carbón","https://dle.rae.es/carb%C3%B3n#7RtOeRf","",""
"sugerencia","sustantivo","sugerencia","https://dle.rae.es/sugerencia#YfTKl7q","",""
"injusticia","sustantivo","injusticia","https://dle.rae.es/injusticia#LdP8Jct","",""
"portada","sustantivo","portada","https://dle.rae.es/portada#Tj9NGP2","",""
"andino","adjetivo","andino","https://dle.rae.es/andino#2ZnyFw4","",""
"volcán","sustantivo","volcán","https://dle.rae.es/volc%C3%A1n#c16WGzH","",""
"lavado","sustantivo","lavado","https://dle.rae.es/lavado#N0aL8fN","",""
"licitación","sustantivo","licitación","https://dle.rae.es/licitaci%C3%B3n#NGOO7TN","",""
"invernadero","sustantivo","invernadero","https://dle.rae.es/invernadero#M3AhIMC","",""
"ilustración","sustantivo","ilustración","https://dle.rae.es/ilustraci%C3%B3n#KzZWv7R","",""
"diámetro","sustantivo","diámetro","https://dle.rae.es/di%C3%A1metro#DfGueCR","",""
"máscara","sustantivo","máscara","https://dle.rae.es/m%C3%A1scara#OWe09tc","",""
"censo","sustantivo","censo","https://dle.rae.es/censo#8DvFfDl","",""
"cereal","sustantivo","cereal","https://dle.rae.es/cereal#8KRazcs","",""
"setenta","sustantivo","setenta","https://dle.rae.es/setenta#XjmcBhM","",""
"libra","sustantivo","libra","https://dle.rae.es/libra#NEzBhbG","",""
"film","sustantivo","film","https://dle.rae.es/film#HvIq2Rm","",""
"asistencial","adjetivo","asistencial","https://dle.rae.es/asistencial#415xhgs","",""
"cigarrillo","sustantivo","cigarrillo","https://dle.rae.es/cigarrillo#9C7p3Gg","",""
"gota","sustantivo","gota","https://dle.rae.es/gota#JN4MHke","",""
"cobro","sustantivo","cobro","https://dle.rae.es/cobro#9Y0FdSL","",""
"cotización","sustantivo","cotización","https://dle.rae.es/cotizaci%C3%B3n#B9F7l7z","",""
"asomar","verbo","asomar","https://dle.rae.es/asomar#42cgzQK","0",""
"enterrar","verbo","enterrar","https://dle.rae.es/enterrar#Fhs9Hax","0","acertar"
"tubo","sustantivo","tubo","https://dle.rae.es/tubo#are90sf","",""
"tanque","sustantivo","tanque","https://dle.rae.es/tanque#Z5gUaCi","",""
"mutación","sustantivo","mutación","https://dle.rae.es/mutaci%C3%B3n#QA1FFhV","",""
"sustitución","sustantivo","sustitución","https://dle.rae.es/sustituci%C3%B3n#YpvG6ZH","",""
"baloncesto","sustantivo","baloncesto","https://dle.rae.es/baloncesto#4ufsnAa","",""
"dvd","sustantivo","dvd","https://dle.rae.es/dvd#EITKPOm","",""
"mentir","verbo","mentir","https://dle.rae.es/mentir#Ox4glLC","0","sentir"
"contagiar","verbo","contagiar","https://dle.rae.es/contagiar#ATnH1L7","0","anunciar"
"desmentir","verbo","desmentir","https://dle.rae.es/desmentir#DB4KKmG","0","sentir"
"matiz","sustantivo","matiz","https://dle.rae.es/matiz#Oc9iu24","",""
"distribuidor","sustantivo","distribuidor","https://dle.rae.es/distribuidor#DzJIPaW","",""
"doctrina","sustantivo","doctrina","https://dle.rae.es/doctrina#E3eOaI9","",""
"nominación","sustantivo","nominación","https://dle.rae.es/nominaci%C3%B3n#QaCNcBX","",""
"abstracto","adjetivo","abstracto","https://dle.rae.es/abstracto#0CxHulg","",""
"matemático","adjetivo","matemático","https://dle.rae.es/matem%C3%A1tico#ObS8ajk","",""
"genoma","sustantivo","genoma","https://dle.rae.es/genoma#J5TRNaj","",""
"subida","sustantivo","subida","https://dle.rae.es/subida#YWqozwN","",""
"alimenticio","adjetivo","alimenticio","https://dle.rae.es/alimenticio#1rkqKsF","",""
"encarar","verbo","encarar","https://dle.rae.es/encarar#F0RNchk","0",""
"delincuencia","sustantivo","delincuencia","https://dle.rae.es/delincuencia#C7g5Dyh","",""
"fachada","sustantivo","fachada","https://dle.rae.es/fachada#HSa9etX","",""
"impunidad","sustantivo","impunidad","https://dle.rae.es/impunidad#L9U2aJw","",""
"elector","sustantivo","elector","https://dle.rae.es/elector#ETReA8J","",""
"alegre","adjetivo","alegre","https://dle.rae.es/alegre#1hJzSS6","",""
"incómodo","adjetivo","incómodo","https://dle.rae.es/inc%C3%B3modo#LGQgnVg","",""
"cansancio","sustantivo","cansancio","https://dle.rae.es/cansancio#7Ad60Jp","",""
"billón","sustantivo","billón","https://dle.rae.es/bill%C3%B3n#5WQzD1r","",""
"broma","sustantivo","broma","https://dle.rae.es/broma#68hKX8j","",""
"desgracia","sustantivo","desgracia","https://dle.rae.es/desgracia#D1lPT02","",""
"cima","sustantivo","cima","https://dle.rae.es/cima#9DPkfTf","",""
"pluma","sustantivo","pluma","https://dle.rae.es/pluma#TQKRqRS","",""
"conmemorar","verbo","conmemorar","https://dle.rae.es/conmemorar#ALYWElr","0",""
"apelación","sustantivo","apelación","https://dle.rae.es/apelaci%C3%B3n#37P45y8","",""
"triple","adjetivo","triple","https://dle.rae.es/triple#ahIqtyM","",""
"brutal","adjetivo","brutal","https://dle.rae.es/brutal#6C5eKtY","",""
"térmico","adjetivo","térmico","https://dle.rae.es/t%C3%A9rmico#ZYh2Ffn","",""
"escalera","sustantivo","escalera","https://dle.rae.es/escalera#G6uCj2q","",""
"jugo","sustantivo","jugo","https://dle.rae.es/jugo#Mb7FleY","",""
"caballero","sustantivo","caballero","https://dle.rae.es/caballero#6OGpVP7","",""
"tableta","sustantivo","tableta","https://dle.rae.es/tableta#YtKUrYg","",""
"transcurso","sustantivo","transcurso","https://dle.rae.es/transcurso#aIsc2i7","",""
"paralizar","verbo","paralizar","https://dle.rae.es/paralizar#RrGrZVg","0",""
"artefacto","sustantivo","artefacto","https://dle.rae.es/artefacto#3qBanOO","",""
"test","sustantivo","test","https://dle.rae.es/test#ZeapftD","",""
"brillo","sustantivo","brillo","https://dle.rae.es/brillo#66f9Tb9","",""
"sesenta","sustantivo","sesenta","https://dle.rae.es/sesenta#XiXguB7","",""
"presenciar","verbo","presenciar","https://dle.rae.es/presenciar#U5vyosJ","0","anunciar"
"desecho","sustantivo","desecho","https://dle.rae.es/desecho#Co0Gmme","",""
"castellano","sustantivo","castellano","https://dle.rae.es/castellano#7qluXx1","",""
"ídolo","sustantivo","ídolo","https://dle.rae.es/%C3%ADdolo#Kv2nxNm","",""
"astro","sustantivo","astro","https://dle.rae.es/astro#4676ltb","",""
"oscuridad","sustantivo","oscuridad","https://dle.rae.es/oscuridad#RHjaopq","",""
"sacudir","verbo","sacudir","https://dle.rae.es/sacudir#Wy83HVH","0",""
"potable","adjetivo","potable","https://dle.rae.es/potable#TqwWRTE","",""
"cosechar","verbo","cosechar","https://dle.rae.es/cosechar#B4cRc2M","0",""
"asignación","sustantivo","asignación","https://dle.rae.es/asignaci%C3%B3n#3zj6xzB","",""
"herido","adjetivo","herido","https://dle.rae.es/herido#KCcrZUp","",""
"jerarquía","sustantivo","jerarquía","https://dle.rae.es/jerarqu%C3%ADa#MPpsPNi","",""
"animado","adjetivo","animado","https://dle.rae.es/animado#2guZJRQ","",""
"desorden","sustantivo","desorden","https://dle.rae.es/desorden#DF5Xi1F","",""
"ciego","adjetivo","ciego","https://dle.rae.es/ciego#9AhGsOX","",""
"sustancial","adjetivo","sustancial","https://dle.rae.es/sustancial#YpLjVbm","",""
"infectar","verbo","infectar","https://dle.rae.es/infectar#LVGch4J","0",""
"mentalidad","sustantivo","mentalidad","https://dle.rae.es/mentalidad#OwPrQnI","",""
"perfección","sustantivo","perfección","https://dle.rae.es/perfecci%C3%B3n#SaJpgTV","",""
"trasero","adjetivo","trasero","https://dle.rae.es/trasero#aQSJ9KT","",""
"coyuntura","sustantivo","coyuntura","https://dle.rae.es/coyuntura#BBarXvf","",""
"dúo","sustantivo","dúo","https://dle.rae.es/d%C3%BAo#EGQWN52","",""
"históricamente","adverbio","históricamente","https://dle.rae.es/hist%C3%B3ricamente#KX5kCxB","",""
"indagar","verbo","indagar","https://dle.rae.es/indagar#LLj8FxH","0",""
"sumergir","verbo","sumergir","https://dle.rae.es/sumergir#YhGfWdb","0",""
"compensación","sustantivo","compensación","https://dle.rae.es/compensaci%C3%B3n#A0b1BsS","",""
"explícito","adjetivo","explícito","https://dle.rae.es/expl%C3%ADcito#HJqpfXT","",""
"recaer","verbo","recaer","https://dle.rae.es/recaer#VMur3Uy","0","caer"
"holandés","adjetivo","holandés","https://dle.rae.es/holand%C3%A9s#KYwyn6b","",""
"presentado","adjetivo","presentado","https://dle.rae.es/presentado#U63Tj19","",""
"ladrón","sustantivo","ladrón","https://dle.rae.es/ladr%C3%B3n#MnGXL9S","",""
"monumental","adjetivo","monumental","https://dle.rae.es/monumental#PkyWacx","",""
"suizo","adjetivo","suizo","https://dle.rae.es/suizo#Yg1OhNZ","",""
"gris","adjetivo","gris","https://dle.rae.es/gris#JYCOv1O","",""
"datar","verbo","datar","https://dle.rae.es/datar#BsTcvvt","0",""
"diccionario","sustantivo","diccionario","https://dle.rae.es/diccionario#DgIqVCc","",""
"capitalino","adjetivo","capitalino","https://dle.rae.es/capitalino#7KA88rU","",""
"estelar","adjetivo","estelar","https://dle.rae.es/estelar#GokeKLx","",""
"habitualmente","adverbio","habitualmente","https://dle.rae.es/habitualmente#JvfahjW","",""
"interrogante","sustantivo","interrogante","https://dle.rae.es/interrogante#LwoV9X4","",""
"designación","sustantivo","designación","https://dle.rae.es/designaci%C3%B3n#D5qDP99","",""
"otoño","sustantivo","otoño","https://dle.rae.es/oto%C3%B1o#RKqP1iA","",""
"socialismo","sustantivo","socialismo","https://dle.rae.es/socialismo#YBvpVSl","",""
"té","sustantivo","té","https://dle.rae.es/t%C3%A9#ZHc7E64","",""
"inflamación","sustantivo","inflamación","https://dle.rae.es/inflamaci%C3%B3n#LXK3yEj","",""
"apto","adjetivo","apto","https://dle.rae.es/apto#3KdgGl7","",""
"espontáneo","adjetivo","espontáneo","https://dle.rae.es/espont%C3%A1neo#Gel77wB","",""
"vivencia","sustantivo","vivencia","https://dle.rae.es/vivencia#bxm9WKu","",""
"hincha","sustantivo","hincha","https://dle.rae.es/hincha#KPbh4YZ","",""
"desventaja","sustantivo","desventaja","https://dle.rae.es/desventaja#DY1KCgL","",""
"inclusive","adverbio","inclusive","https://dle.rae.es/inclusive#LFdGwFH","",""
"judío","sustantivo","judío","https://dle.rae.es/jud%C3%ADo#MaJqz1b","",""
"frágil","adjetivo","frágil","https://dle.rae.es/fr%C3%A1gil#IMXM6t0","",""
"lamentable","adjetivo","lamentable","https://dle.rae.es/lamentable#Mpxxx1P","",""
"maestro","adjetivo","maestro","https://dle.rae.es/maestro#Ns5vHZY","",""
"envejecimiento","sustantivo","envejecimiento","https://dle.rae.es/envejecimiento#FrjmHFj","",""
"reformar","verbo","reformar","https://dle.rae.es/reformar#VeG42ZB","0",""
"celebrado","adjetivo","celebrado","https://dle.rae.es/celebrado#88myXIJ","",""
"redondo","adjetivo","redondo","https://dle.rae.es/redondo#VZdF7p7","",""
"portugués","sustantivo","portugués","https://dle.rae.es/portugu%C3%A9s#TlwZHhT","",""
"posicionar","verbo","posicionar","https://dle.rae.es/posicionar#TnYJvdQ","0",""
"progresista","adjetivo","progresista","https://dle.rae.es/progresista#UJfELdY","",""
"asentar","verbo","asentar","https://dle.rae.es/asentar#3xhN1uB","0","acertar"
"comuna","sustantivo","comuna","https://dle.rae.es/comuna#A4wYBA0","",""
"buque","sustantivo","buque","https://dle.rae.es/buque#6IFfscf","",""
"festejar","verbo","festejar","https://dle.rae.es/festejar#HonzKNQ","0",""
"viejo","sustantivo","viejo","https://dle.rae.es/viejo#bnRGe0W","",""
"aterrizar","verbo","aterrizar","https://dle.rae.es/aterrizar#4E7cjdW","0",""
"residente","adjetivo","residente","https://dle.rae.es/residente#W9ndHap","",""
"venganza","sustantivo","venganza","https://dle.rae.es/venganza#bXXPjj1","",""
"certificación","sustantivo","certificación","https://dle.rae.es/certificaci%C3%B3n#8ORHhFe","",""
"recital","sustantivo","recital","https://dle.rae.es/recital#VRqIUrX","",""
"criar","verbo","criar","https://dle.rae.es/criar#BFyuWxK","0","enviar"
"incumplimiento","sustantivo","incumplimiento","https://dle.rae.es/incumplimiento#LL8NxlP","",""
"pirata","sustantivo","pirata","https://dle.rae.es/pirata#T8ktrp2","",""
"flexibilidad","sustantivo","flexibilidad","https://dle.rae.es/flexibilidad#I5DiRex","",""
"sobrepasar","verbo","sobrepasar","https://dle.rae.es/sobrepasar#Y8me8Iv","0",""
"aceptable","adjetivo","aceptable","https://dle.rae.es/aceptable#0NSb6WK","",""
"pasillo","sustantivo","pasillo","https://dle.rae.es/pasillo#S4CSFDF","",""
"cruz","sustantivo","cruz","https://dle.rae.es/cruz#BOPN2zP","",""
"ruina","sustantivo","ruina","https://dle.rae.es/ruina#WoYvmdQ","",""
"documentar","verbo","documentar","https://dle.rae.es/documentar#E49wcId","0",""
"encaminar","verbo","encaminar","https://dle.rae.es/encaminar#Ey61hCh","0",""
"óseo","adjetivo","óseo","https://dle.rae.es/%C3%B3seo#RHpbgrh","",""
"autopista","sustantivo","autopista","https://dle.rae.es/autopista#4U9ht5a","",""
"metálico","adjetivo","metálico","https://dle.rae.es/met%C3%A1lico#P5EvCf8","",""
"fatal","adjetivo","fatal","https://dle.rae.es/fatal#HffspKE","",""
"esclavo","sustantivo","esclavo","https://dle.rae.es/esclavo#GElf0MV","",""
"afecto","sustantivo","afecto","https://dle.rae.es/afecto#0wK6Ql1","",""
"atar","verbo","atar","https://dle.rae.es/atar#4AWGRKK","0",""
"portugués","adjetivo","portugués","https://dle.rae.es/portugu%C3%A9s#TlwZHhT","",""
"autorizado","adjetivo","autorizado","https://dle.rae.es/autorizado#4UZggdB","",""
"fuertemente","adverbio","fuertemente","https://dle.rae.es/fuertemente#IYsY1dc","",""
