"lemma","tense","subject","variant","form","preference"
"deber","imperfecto","vosotros, vosotras","","debíais","0"
"deber","imperfecto","ellos, ellas","","debían","0"
"deber","pretérito","yo","","debí","0"
"deber","pretérito","tú","","debiste","0"
"deber","pretérito","él, ella","","debió","0"
"deber","pretérito","nosotros, nosotras","","debimos","0"
"deber","pretérito","vosotros, vosotras","","debisteis","0"
"deber","pretérito","ellos, ellas","","debieron","0"
"deber","futuro","yo","","deberé","0"
"deber","futuro","tú","","deberás","0"
"deber","futuro","él, ella","","deberá","0"
"deber","futuro","nosotros, nosotras","","deberemos","0"
"deber","futuro","vosotros, vosotras","","deberéis","0"
"deber","futuro","ellos, ellas","","deberán","0"
"deber","condicional","tú","","deberías","0"
"deber","condicional","él, ella","","debería","0"
"deber","condicional","nosotros, nosotras","","deberíamos","0"
"deber","condicional","vosotros, vosotras","","deberíais","0"
"deber","condicional","ellos, ellas","","deberían","0"
"deber","subjuntivo presente","tú","","debas","0"
"deber","subjuntivo presente","él, ella","","deba","0"
"deber","subjuntivo presente","nosotros, nosotras","","debamos","0"
"deber","subjuntivo presente","vosotros, vosotras","","debáis","0"
"deber","subjuntivo presente","ellos, ellas","","deban","0"
"deber","subjuntivo pretérito","tú","variante ‘ra’","debieras","0"
"deber","subjuntivo pretérito","tú","variante ‘se’","debieses","0"
"deber","subjuntivo pretérito","él, ella","variante ‘ra’","debiera","0"
"deber","subjuntivo pretérito","él, ella","variante ‘se’","debiese","0"
"deber","subjuntivo pretérito","nosotros, nosotras","variante ‘ra’","debiéramos","0"
"deber","subjuntivo pretérito","nosotros, nosotras","variante ‘se’","debiésemos","0"
"deber","subjuntivo pretérito","vosotros, vosotras","variante ‘ra’","debierais","0"
"deber","subjuntivo pretérito","vosotros, vosotras","variante ‘se’","debieseis","0"
"deber","subjuntivo pretérito","ellos, ellas","variante ‘ra’","debieran","0"
"deber","subjuntivo pretérito","ellos, ellas","variante ‘se’","debiesen","0"
"deber","subjuntivo futuro","tú","","debieres","0"
"deber","subjuntivo futuro","él, ella","","debiere","0"
"deber","subjuntivo futuro","nosotros, nosotras","","debiéremos","0"
"deber","subjuntivo futuro","vosotros, vosotras","","debiereis","0"
"deber","subjuntivo futuro","ellos, ellas","","debieren","0"
"deber","imperativo","tú","","debe","0"
"deber","imperativo","vos","","debé","0"
"deber","imperativo","usted","","deba","0"
"deber","imperativo","vosotros, vosotras","","debed","0"
"deber","imperativo","ustedes","","deban","0"
"ver","infinitivo","impersonal","","ver","0"
"ver","gerundio","impersonal","","viendo","0"
"ver","participio","impersonal","","visto","0"
"ver","presente","yo","","veo","0"
"ver","presente","tú","","ves","0"
"ver","presente","vos","","ves","0"
"ver","presente","él, ella","","ve","0"
"ver","presente","nosotros, nosotras","","vemos","0"
"ver","presente","vosotros, vosotras","","veis","0"
"ver","presente","ellos, ellas","","ven","0"
"ver","imperfecto","tú","","veías","0"
"ver","imperfecto","él, ella","","veía","0"
"ver","imperfecto","nosotros, nosotras","","veíamos","0"
"ver","imperfecto","vosotros, vosotras","","veíais","0"
"ver","imperfecto","ellos, ellas","","veían","0"
"ver","pretérito","yo","","vi","0"
"ver","pretérito","tú","","viste","0"
"ver","pretérito","él, ella","","vio","0"
"ver","pretérito","nosotros, nosotras","","vimos","0"
"ver","pretérito","vosotros, vosotras","","visteis","0"
"ver","pretérito","ellos, ellas","","vieron","0"
"ver","futuro","yo","","veré","0"
"ver","futuro","tú","","verás","0"
"ver","futuro","él, ella","","verá","0"
"ver","futuro","nosotros, nosotras","","veremos","0"
"ver","futuro","vosotros, vosotras","","veréis","0"
"ver","futuro","ellos, ellas","","verán","0"
"ver","condicional","tú","","verías","0"
"ver","condicional","él, ella","","vería","0"
"ver","condicional","nosotros, nosotras","","veríamos","0"
"ver","condicional","vosotros, vosotras","","veríais","0"
"ver","condicional","ellos, ellas","","verían","0"
"ver","subjuntivo presente","tú","","veas","0"
"ver","subjuntivo presente","él, ella","","vea","0"
"ver","subjuntivo presente","nosotros, nosotras","","veamos","0"
"ver","subjuntivo presente","vosotros, vosotras","","veáis","0"
"ver","subjuntivo presente","ellos, ellas","","vean","0"
"ver","subjuntivo pretérito","tú","variante ‘ra’","vieras","0"
"ver","subjuntivo pretérito","tú","variante ‘se’","vieses","0"
"ver","subjuntivo pretérito","él, ella","variante ‘ra’","viera","0"
"ver","subjuntivo pretérito","él, ella","variante ‘se’","viese","0"
"ver","subjuntivo pretérito","nosotros, nosotras","variante ‘ra’","viéramos","0"
"ver","subjuntivo pretérito","nosotros, nosotras","variante ‘se’","viésemos","0"
"ver","subjuntivo pretérito","vosotros, vosotras","variante ‘ra’","vierais","0"
"ver","subjuntivo pretérito","vosotros, vosotras","variante ‘se’","vieseis","0"
"ver","subjuntivo pretérito","ellos, ellas","variante ‘ra’","vieran","0"
"ver","subjuntivo pretérito","ellos, ellas","variante ‘se’","viesen","0"
"ver","subjuntivo futuro","tú","","vieres","0"
"ver","subjuntivo futuro","él, ella","","viere","0"
"ver","subjuntivo futuro","nosotros, nosotras","","viéremos","0"
"ver","subjuntivo futuro","vosotros, vosotras","","viereis","0"
"ver","subjuntivo futuro","ellos, ellas","","vieren","0"
"ver","imperativo","tú","","ve","0"
"ver","imperativo","vos","","ve","0"
"ver","imperativo","usted","","vea","0"
"ver","imperativo","vosotros, vosotras","","ved","0"
"ver","imperativo","ustedes","","vean","0"
"llegar","infinitivo","impersonal","","llegar","0"
"llegar","gerundio","impersonal","","llegando","0"
"llegar","participio","impersonal","","llegado","0"
"llegar","presente","yo","","llego","0"
"llegar","presente","tú","","llegas","0"
"llegar","presente","vos","","llegás","0"
"llegar","presente","él, ella","","llega","0"
"llegar","presente","nosotros, nosotras","","llegamos","0"
"llegar","presente","vosotros, vosotras","","llegáis","0"
"llegar","presente","ellos, ellas","","llegan","0"
"llegar","imperfecto","tú","","llegabas","0"
"llegar","imperfecto","él, ella","","llegaba","0"
"llegar","imperfecto","nosotros, nosotras","","llegábamos","0"
"llegar","imperfecto","vosotros, vosotras","","llegabais","0"
"llegar","imperfecto","ellos, ellas","","llegaban","0"
"llegar","pretérito","yo","","llegué","0"
"llegar","pretérito","tú","","llegaste","0"
"llegar","pretérito","él, ella","","llegó","0"
"llegar","pretérito","nosotros, nosotras","","llegamos","0"
"llegar","pretérito","vosotros, vosotras","","llegasteis","0"
"llegar","pretérito","ellos, ellas","","llegaron","0"
"llegar","futuro","yo","","llegaré","0"
"llegar","futuro","tú","","llegarás","0"
"llegar","futuro","él, ella","","llegará","0"
"llegar","futuro","nosotros, nosotras","","llegaremos","0"
"llegar","futuro","vosotros, vosotras","","llegaréis","0"
"llegar","futuro","ellos, ellas","","llegarán","0"
"llegar","condicional","tú","","llegarías","0"
"llegar","condicional","él, ella","","llegaría","0"
"llegar","condicional","nosotros, nosotras","","llegaríamos","0"
"llegar","condicional","vosotros, vosotras","","llegaríais","0"
"llegar","condicional","ellos, ellas","","llegarían","0"
"llegar","subjuntivo presente","tú","","llegues","0"
"llegar","subjuntivo presente","él, ella","","llegue","0"
"llegar","subjuntivo presente","nosotros, nosotras","","lleguemos","0"
"llegar","subjuntivo presente","vosotros, vosotras","","lleguéis","0"
"llegar","subjuntivo presente","ellos, ellas","","lleguen","0"
"llegar","subjuntivo pretérito","tú","variante ‘ra’","llegaras","0"
"llegar","subjuntivo pretérito","tú","variante ‘se’","llegases","0"
"llegar","subjuntivo pretérito","él, ella","variante ‘ra’","llegara","0"
"llegar","subjuntivo pretérito","él, ella","variante ‘se’","llegase","0"
"llegar","subjuntivo pretérito","nosotros, nosotras","variante ‘ra’","llegáramos","0"
"llegar","subjuntivo pretérito","nosotros, nosotras","variante ‘se’","llegásemos","0"
"llegar","subjuntivo pretérito","vosotros, vosotras","variante ‘ra’","llegarais","0"
"llegar","subjuntivo pretérito","vosotros, vosotras","variante ‘se’","llegaseis","0"
"llegar","subjuntivo pretérito","ellos, ellas","variante ‘ra’","llegaran","0"
"llegar","subjuntivo pretérito","ellos, ellas","variante ‘se’","llegasen","0"
"llegar","subjuntivo futuro","tú","","llegares","0"
"llegar","subjuntivo futuro","él, ella","","llegare","0"
"llegar","subjuntivo futuro","nosotros, nosotras","","llegáremos","0"
"llegar","subjuntivo futuro","vosotros, vosotras","","llegareis","0"
"llegar","subjuntivo futuro","ellos, ellas","","llegaren","0"
"llegar","imperativo","tú","","llega","0"
"llegar","imperativo","vos","","llegá","0"
"llegar","imperativo","usted","","llegue","0"
"llegar","imperativo","vosotros, vosotras","","llegad","0"
"llegar","imperativo","ustedes","","lleguen","0"
"pasar","infinitivo","impersonal","","pasar","0"
"pasar","gerundio","impersonal","","pasando","0"
"pasar","participio","impersonal","","pasado","0"
"pasar","presente","yo","","paso","0"
"pasar","presente","tú","","pasas","0"
"pasar","presente","vos","","pasás","0"
"pasar","presente","él, ella","","pasa","0"
"pasar","presente","nosotros, nosotras","","pasamos","0"
"pasar","presente","vosotros, vosotras","","pasáis","0"
"pasar","presente","ellos, ellas","","pasan","0"
"pasar","imperfecto","tú","","pasabas","0"
"pasar","imperfecto","él, ella","","pasaba","0"
"pasar","imperfecto","nosotros, nosotras","","pasábamos","0"
"pasar","imperfecto","vosotros, vosotras","","pasabais","0"
"pasar","imperfecto","ellos, ellas","","pasaban","0"
"pasar","pretérito","yo","","pasé","0"
"pasar","pretérito","tú","","pasaste","0"
"pasar","pretérito","él, ella","","pasó","0"
"pasar","pretérito","nosotros, nosotras","","pasamos","0"
"pasar","pretérito","vosotros, vosotras","","pasasteis","0"
"pasar","pretérito","ellos, ellas","","pasaron","0"
"pasar","futuro","yo","","pasaré","0"
"pasar","futuro","tú","","pasarás","0"
"pasar","futuro","él, ella","","pasará","0"
"pasar","futuro","nosotros, nosotras","","pasaremos","0"
"pasar","futuro","vosotros, vosotras","","pasaréis","0"
"pasar","futuro","ellos, ellas","","pasarán","0"
"pasar","condicional","tú","","pasarías","0"
"pasar","condicional","él, ella","","pasaría","0"
"pasar","condicional","nosotros, nosotras","","pasaríamos","0"
"pasar","condicional","vosotros, vosotras","","pasaríais","0"
"pasar","condicional","ellos, ellas","","pasarían","0"
"pasar","subjuntivo presente","tú","","pases","0"
"pasar","subjuntivo presente","él, ella","","pase","0"
"pasar","subjuntivo presente","nosotros, nosotras","","pasemos","0"
"pasar","subjuntivo presente","vosotros, vosotras","","paséis","0"
"pasar","subjuntivo presente","ellos, ellas","","pasen","0"
"pasar","subjuntivo pretérito","tú","variante ‘ra’","pasaras","0"
"pasar","subjuntivo pretérito","tú","variante ‘se’","pasases","0"
"pasar","subjuntivo pretérito","él, ella","variante ‘ra’","pasara","0"
"pasar","subjuntivo pretérito","él, ella","variante ‘se’","pasase","0"
"pasar","subjuntivo pretérito","nosotros, nosotras","variante ‘ra’","pasáramos","0"
"pasar","subjuntivo pretérito","nosotros, nosotras","variante ‘se’","pasásemos","0"
"pasar","subjuntivo pretérito","vosotros, vosotras","variante ‘ra’","pasarais","0"
"pasar","subjuntivo pretérito","vosotros, vosotras","variante ‘se’","pasaseis","0"
"pasar","subjuntivo pretérito","ellos, ellas","variante ‘ra’","pasaran","0"
"pasar","subjuntivo pretérito","ellos, ellas","variante ‘se’","pasasen","0"
"pasar","subjuntivo futuro","tú","","pasares","0"
"pasar","subjuntivo futuro","él, ella","","pasare","0"
"pasar","subjuntivo futuro","nosotros, nosotras","","pasáremos","0"
"pasar","subjuntivo futuro","vosotros, vosotras","","pasareis","0"
"pasar","subjuntivo futuro","ellos, ellas","","pasaren","0"
"pasar","imperativo","tú","","pasa","0"
"pasar","imperativo","vos","","pasá","0"
"pasar","imperativo","usted","","pase","0"
"pasar","imperativo","vosotros, vosotras","","pasad","0"
"pasar","imperativo","ustedes","","pasen","0"
"querer","infinitivo","impersonal","","querer","0"
"querer","gerundio","impersonal","","queriendo","0"
"querer","participio","impersonal","","querido","0"
"querer","presente","yo","","quiero","0"
"querer","presente","tú","","quieres","0"
"querer","presente","vos","","querés","0"
"querer","presente","él, ella","","quiere","0"
"querer","presente","nosotros, nosotras","","queremos","0"
"querer","presente","vosotros, vosotras","","queréis","0"
"querer","presente","ellos, ellas","","quieren","0"
"querer","imperfecto","tú","","querías","0"
"querer","imperfecto","él, ella","","quería","0"
"querer","imperfecto","nosotros, nosotras","","queríamos","0"
"querer","imperfecto","vosotros, vosotras","","queríais","0"
"querer","imperfecto","ellos, ellas","","querían","0"
"querer","pretérito","yo","","quise","0"
"querer","pretérito","tú","","quisiste","0"
"querer","pretérito","él, ella","","quiso","0"
"querer","pretérito","nosotros, nosotras","","quisimos","0"
"querer","pretérito","vosotros, vosotras","","quisisteis","0"
"querer","pretérito","ellos, ellas","","quisieron","0"
"querer","futuro","yo","","querré","0"
"querer","futuro","tú","","querrás","0"
"querer","futuro","él, ella","","querrá","0"
"querer","futuro","nosotros, nosotras","","querremos","0"
"querer","futuro","vosotros, vosotras","","querréis","0"
"querer","futuro","ellos, ellas","","querrán","0"
"querer","condicional","tú","","querrías","0"
"querer","condicional","él, ella","","querría","0"
"querer","condicional","nosotros, nosotras","","querríamos","0"
"querer","condicional","vosotros, vosotras","","querríais","0"
"querer","condicional","ellos, ellas","","querrían","0"
"querer","subjuntivo presente","tú","","quieras","0"
"querer","subjuntivo presente","él, ella","","quiera","0"
"querer","subjuntivo presente","nosotros, nosotras","","queramos","0"
"querer","subjuntivo presente","vosotros, vosotras","","queráis","0"
"querer","subjuntivo presente","ellos, ellas","","quieran","0"
"querer","subjuntivo pretérito","tú","variante ‘ra’","quisieras","0"
"querer","subjuntivo pretérito","tú","variante ‘se’","quisieses","0"
"querer","subjuntivo pretérito","él, ella","variante ‘ra’","quisiera","0"
"querer","subjuntivo pretérito","él, ella","variante ‘se’","quisiese","0"
"querer","subjuntivo pretérito","nosotros, nosotras","variante ‘ra’","quisiéramos","0"
"querer","subjuntivo pretérito","nosotros, nosotras","variante ‘se’","quisiésemos","0"
"querer","subjuntivo pretérito","vosotros, vosotras","variante ‘ra’","quisierais","0"
"querer","subjuntivo pretérito","vosotros, vosotras","variante ‘se’","quisieseis","0"
"querer","subjuntivo pretérito","ellos, ellas","variante ‘ra’","quisieran","0"
"querer","subjuntivo pretérito","ellos, ellas","variante ‘se’","quisiesen","0"
"querer","subjuntivo futuro","tú","","quisieres","0"
"querer","subjuntivo futuro","él, ella","","quisiere","0"
"querer","subjuntivo futuro","nosotros, nosotras","","quisiéremos","0"
"querer","subjuntivo futuro","vosotros, vosotras","","quisiereis","0"
